DipID,AreaNumb,Year,SampDate,SiteVis,SiteDry,NumDips,LarvFnd,TotCnt,AeCnt,AnCnt,CxCnt,VecCnt,Treat,Posttreat,Retreat,LarvDiv
7511,81,2009,8/24/09,1,0,0,0,0,0,0,0,0,0,1,0,0
7638,81,2009,8/28/09,1,0,5,1,37,0,0,37,37,1,1,1,1
7663,81,2009,8/31/09,1,0,6,1,2,0,0,2,2,0,1,0,1
7753,81,2010,5/26/10,1,0,11,1,53,0,0,53,51,1,0,0,2
7818,81,2010,6/1/10,1,0,0,0,0,0,0,0,0,0,1,0,0
7951,81,2010,6/7/10,1,0,11,1,9,0,0,9,9,0,1,0,1
8081,81,2010,6/14/10,1,0,10,1,11,0,0,11,7,0,1,0,2
8253,81,2010,6/21/10,1,0,10,1,4,1,0,3,3,0,1,0,2
8453,81,2010,6/28/10,1,0,12,1,58,0,0,58,52,1,1,1,2
8564,81,2010,7/6/10,1,0,0,0,0,0,0,0,0,0,1,0,0
8675,81,2010,7/12/10,1,0,20,1,5,0,4,1,1,0,1,0,2
8832,81,2010,7/20/10,1,0,15,1,4,0,1,3,3,0,1,0,3
9037,81,2010,7/27/10,1,0,7,1,88,2,0,86,86,1,1,1,3
9289,81,2010,8/2/10,1,0,0,0,0,0,0,0,0,0,1,0,0
9514,81,2010,8/9/10,1,0,12,1,1,1,0,0,0,0,1,0,1
9672,81,2010,8/16/10,1,0,7,1,23,1,0,22,22,1,1,1,4
9874,81,2010,8/24/10,1,0,10,1,32,0,4,28,16,0,1,0,4
10092,81,2010,8/31/10,1,0,12,1,6,0,0,5,1,0,1,0,3
10256,81,2011,5/24/11,1,0,4,1,0,0,0,0,0,0,0,0,0
10435,81,2011,6/7/11,1,0,5,1,116,0,0,116,116,1,0,0,1
13464,81,2011,6/10/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10500,81,2011,6/13/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10581,81,2011,6/20/11,1,0,10,1,16,16,0,0,0,0,1,0,1
10650,81,2011,6/27/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10922,81,2011,7/11/11,1,0,0,0,0,0,0,0,0,0,1,0,0
10970,81,2011,7/18/11,1,0,10,1,173,0,0,173,173,1,1,1,1
11244,81,2011,7/25/11,1,0,0,0,0,0,0,0,0,0,1,0,0
11540,81,2011,8/1/11,1,0,5,1,82,0,0,82,82,1,1,1,2
11706,81,2011,8/8/11,1,0,0,0,0,0,0,0,0,0,1,0,0
11782,81,2011,8/16/11,1,0,5,1,17,0,0,17,17,1,1,1,1
13549,81,2011,9/6/11,1,0,0,0,0,0,0,0,0,0,1,0,0
13668,81,2012,5/29/12,1,0,3,1,11,0,0,11,11,1,0,0,1
13777,81,2012,6/4/12,1,0,0,0,0,0,0,0,0,0,1,0,0
13928,81,2012,6/11/12,1,0,6,1,65,0,0,65,65,1,1,1,1
14058,81,2012,6/18/12,1,0,0,0,0,0,0,0,0,0,1,0,0
14264,81,2012,6/25/12,1,0,0,0,0,0,0,0,0,0,1,0,0
14494,81,2012,7/2/12,1,0,0,0,0,0,0,0,0,0,1,0,0
14719,81,2012,7/9/12,1,1,0,0,0,0,0,0,0,0,1,0,0
14931,81,2012,7/16/12,1,1,0,0,0,0,0,0,0,0,1,0,0
15140,81,2012,7/23/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15363,81,2012,7/30/12,1,0,0,0,0,0,0,0,0,0,1,0,0
15618,81,2012,8/6/12,1,0,4,1,2,0,0,2,2,0,1,0,2
15750,81,2012,8/13/12,1,0,3,1,8,0,0,8,8,1,1,1,1
15917,81,2012,8/20/12,1,0,0,0,0,0,0,0,0,0,1,0,0
16116,81,2012,8/27/12,1,0,3,1,14,0,0,14,14,1,1,1,1
16151,81,2012,8/31/12,1,0,0,0,0,0,0,0,0,0,1,0,0
16173,81,2012,9/13/12,1,0,5,1,18,0,0,18,16,1,1,1,3
16208,81,2012,9/17/12,1,0,0,0,0,0,0,0,0,0,1,0,0
16369,81,2013,6/11/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16430,81,2013,6/17/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16537,81,2013,6/24/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16648,81,2013,7/1/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16792,81,2013,7/15/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16825,81,2013,7/16/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16975,81,2013,7/22/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17214,81,2013,7/30/13,1,0,3,1,1,0,0,0,0,0,0,0,1
17457,81,2013,8/5/13,1,1,0,0,0,0,0,0,0,0,0,0,0
17481,81,2013,8/5/13,1,1,0,0,0,0,0,0,0,0,0,0,0
17649,81,2013,8/12/13,1,0,4,1,3,0,0,3,3,0,0,0,1
17845,81,2013,8/19/13,1,1,0,0,0,0,0,0,0,0,0,0,0
18058,81,2013,8/26/13,1,1,0,0,0,0,0,0,0,0,0,0,0
18288,81,2014,5/22/14,1,0,NA,1,0,0,0,0,0,NA,NA,NA,0
18462,81,2014,6/3/14,1,0,15,1,44,2,0,41,41,1,0,0,3
18661,81,2014,6/9/14,1,0,0,0,0,0,0,0,0,0,1,0,0
18861,81,2014,6/16/14,1,0,0,0,0,0,0,0,0,0,1,0,0
18979,81,2014,6/23/14,1,0,10,1,1,0,0,1,1,0,1,0,1
19247,81,2014,7/1/14,1,0,0,0,0,0,0,0,0,0,1,0,0
19406,81,2014,7/9/14,1,0,15,1,1,1,0,0,0,0,1,0,1
19638,81,2014,7/15/14,1,0,0,0,0,0,0,0,0,0,1,0,0
19729,81,2014,7/21/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20105,81,2014,7/28/14,1,0,10,1,10,0,0,0,0,0,1,0,0
20301,81,2014,8/5/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20541,81,2014,8/12/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20670,81,2014,8/19/14,1,0,7,1,3,0,0,3,3,0,1,0,2
20839,81,2014,8/28/14,1,0,0,0,0,0,0,0,0,0,1,0,0
20923,81,2014,9/2/14,1,0,0,0,0,0,0,0,0,0,1,0,0
21785,81,2015,5/28/15,1,0,0,0,0,0,0,0,0,0,0,0,0
21985,81,2015,6/8/15,1,0,6,1,10,0,0,10,10,0,0,0,1
22033,81,2015,6/15/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22232,81,2015,6/23/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22494,81,2015,7/6/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22726,81,2015,7/13/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22960,81,2015,7/20/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23172,81,2015,7/27/15,1,0,2,1,20,0,0,20,18,1,0,0,3
23382,81,2015,8/3/15,1,0,0,0,0,0,0,0,0,0,1,0,0
23582,81,2015,8/10/15,1,0,0,0,0,0,0,0,0,0,1,0,0
24058,81,2015,8/17/15,1,0,10,1,15,0,0,15,15,0,1,0,1
23979,81,2015,8/31/15,1,0,0,0,0,0,0,0,0,0,1,0,0
24086,81,2016,5/25/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24148,81,2016,6/2/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24193,81,2016,6/6/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24307,81,2016,6/13/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24423,81,2016,6/20/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24559,81,2016,6/27/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24676,81,2016,7/5/16,1,1,0,0,0,0,0,0,0,0,0,0,0
24825,81,2016,7/11/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25041,81,2016,7/18/16,1,1,0,0,0,0,0,0,0,0,0,0,0
25221,81,2016,7/25/16,1,0,7,1,1,1,0,0,0,0,0,0,1
25423,81,2016,8/1/16,1,0,4,1,8,0,2,6,2,0,0,0,3
25597,81,2016,8/8/16,1,0,5,1,1,0,1,0,0,0,0,0,1
25732,81,2016,8/15/16,1,0,4,1,2,0,2,0,0,0,0,0,1
25929,81,2016,8/23/16,1,0,6,1,4,4,0,0,0,0,0,0,1
26053,81,2016,8/29/16,1,0,4,1,138,138,0,0,0,0,0,0,1
26169,81,2016,9/6/16,1,0,4,1,6,0,4,0,0,0,0,0,2
26227,81,2016,9/12/16,1,0,5,1,10,10,0,0,0,0,0,0,2
26463,81,2017,6/5/17,1,0,10,1,150,0,0,150,150,1,0,0,1
26593,81,2017,6/12/17,1,0,10,1,50,0,0,50,50,1,1,1,1
26709,81,2017,6/19/17,1,0,11,1,10,9,0,1,1,0,1,0,3
27077,81,2017,7/5/17,1,0,10,1,40,0,0,40,40,1,1,1,1
27200,81,2017,7/10/17,1,0,10,1,5,0,0,5,5,0,1,0,2
27718,81,2017,7/31/17,1,0,10,1,26,0,1,25,25,1,1,1,2
28515,81,2017,8/29/17,1,0,10,1,6,0,1,5,0,0,1,0,2
28976,81,2018,6/25/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30092,81,2018,8/7/18,1,0,10,1,63,0,0,63,63,1,0,0,3
30723,81,2018,9/13/18,1,0,0,0,0,0,0,0,0,0,1,0,0
496,83,2007,6/15/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1651,83,2007,8/14/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1730,83,2007,8/23/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2169,83,2007,9/14/07,1,0,0,0,0,0,0,0,0,0,0,0,0
3559,83,2008,6/26/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5018,83,2008,8/20/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5769,83,2009,6/11/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6458,83,2009,7/9/09,1,0,5,1,77,0,0,77,77,1,0,0,2
6493,83,2009,7/13/09,1,0,5,1,2,0,2,0,0,0,1,0,1
7256,83,2009,8/12/09,1,0,5,1,17,0,0,17,17,1,1,1,2
7345,83,2009,8/17/09,1,0,0,0,0,0,0,0,0,0,1,0,0
8454,83,2010,6/28/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8851,83,2010,7/20/10,1,0,13,1,123,61,0,62,60,1,0,0,4
8981,83,2010,7/26/10,1,0,10,1,25,10,0,15,11,0,1,0,4
9875,83,2010,8/24/10,1,0,6,1,36,11,0,17,0,0,1,0,3
13433,83,2011,6/9/11,1,0,0,0,0,0,0,0,0,0,0,0,0
10893,83,2011,7/14/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11820,83,2011,8/25/11,1,0,10,1,22,22,0,0,0,0,0,0,1
14344,83,2012,6/26/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14798,83,2012,7/11/12,1,0,0,0,0,0,0,0,0,0,0,0,0
16598,83,2013,6/26/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17351,83,2013,8/1/13,1,0,4,1,9,9,0,0,0,0,0,0,1
17794,83,2013,8/14/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18860,83,2014,6/16/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20147,83,2014,7/29/14,1,0,4,1,45,0,0,45,NA,NA,NA,NA,1
20861,83,2014,8/26/14,1,0,1,1,400,400,0,0,0,0,0,0,1
22780,83,2015,7/14/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23504,83,2015,8/6/15,1,0,0,0,0,0,0,0,0,0,0,0,0
24082,83,2016,5/25/16,1,0,10,1,22,18,0,4,0,0,0,0,2
24146,83,2016,6/2/16,1,0,0,0,0,0,0,0,0,0,0,0,0
24675,83,2016,7/5/16,1,0,3,1,55,0,0,55,43,1,0,0,2
24824,83,2016,7/11/16,1,0,0,0,0,0,0,0,0,0,1,0,0
25422,83,2016,8/1/16,1,0,6,1,9,0,0,9,3,0,1,0,2
26505,83,2017,6/6/17,1,0,6,1,200,0,0,200,200,1,0,0,1
26594,83,2017,6/12/17,1,0,0,0,0,0,0,0,0,0,1,0,0
27081,83,2017,7/5/17,1,0,0,0,0,0,0,0,0,0,1,0,0
27721,83,2017,7/31/17,1,0,10,1,4,0,4,0,0,0,1,0,2
28645,83,2018,5/23/18,1,0,0,0,0,0,0,0,0,0,0,0,0
28671,83,2018,5/29/18,1,0,0,0,0,0,0,0,0,0,0,0,0
28696,83,2018,6/4/18,1,0,10,1,1,0,0,1,NA,NA,NA,NA,1
28765,83,2018,6/11/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29683,83,2018,7/23/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29844,83,2018,7/30/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30223,83,2018,8/13/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30225,83,2018,8/14/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30399,83,2018,8/21/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30592,83,2018,9/4/18,1,0,0,0,0,0,0,0,0,0,0,0,0
30677,83,2018,9/11/18,1,0,0,0,0,0,0,0,0,0,0,0,0
320,86,2007,6/5/07,1,0,0,0,0,0,0,0,0,0,0,0,0
321,86,2007,6/5/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1027,86,2007,7/17/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1028,86,2007,7/17/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1692,86,2007,8/21/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2101,86,2007,9/11/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2943,86,2008,5/29/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3522,86,2008,6/26/08,1,0,0,0,0,0,0,0,0,0,0,0,0
4407,86,2008,7/18/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5703,86,2009,6/5/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6980,86,2009,7/8/09,1,0,0,0,0,0,0,0,0,0,0,0,0
7236,86,2009,8/11/09,1,0,5,1,18,18,0,0,0,0,0,0,1
8431,86,2010,6/25/10,1,0,12,1,2,0,0,2,NA,NA,NA,NA,1
9357,86,2010,8/3/10,1,0,6,1,82,0,0,79,3,0,0,0,3
10104,86,2010,8/31/10,1,0,4,1,27,0,0,21,0,0,0,0,2
10316,86,2011,5/31/11,1,0,0,0,0,0,0,0,0,0,0,0,0
10904,86,2011,7/14/11,1,0,0,0,0,0,0,0,0,0,0,0,0
11566,86,2011,8/2/11,1,0,0,0,0,0,0,0,0,0,0,0,0
13997,86,2012,6/13/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14435,86,2012,6/28/12,1,1,0,0,0,0,0,0,0,0,0,0,0
14570,86,2012,7/3/12,1,1,0,0,0,0,0,0,0,0,0,0,0
15191,86,2012,7/19/12,1,1,0,0,0,0,0,0,0,0,0,0,0
18454,86,2014,5/30/14,1,0,10,1,72,0,0,72,71,1,0,0,3
18448,86,2014,6/2/14,1,0,15,1,1,0,0,1,1,0,1,0,1
18663,86,2014,6/9/14,1,0,0,0,0,0,0,0,0,0,1,0,0
18806,86,2014,6/12/14,1,0,0,0,0,0,0,0,0,0,1,0,0
19649,86,2014,7/17/14,1,0,0,0,0,0,0,0,0,0,1,0,0
23767,86,2015,8/21/15,1,0,0,0,0,0,0,0,0,0,0,0,0
24089,86,2016,5/25/16,1,0,0,0,0,0,0,0,0,0,0,0,0
25314,86,2016,7/27/16,1,0,6,1,3,3,0,0,0,0,0,0,1
26552,86,2017,6/7/17,1,0,10,1,1,0,0,1,NA,NA,NA,NA,1
27138,86,2017,7/6/17,1,0,10,1,16,8,0,8,0,0,0,0,3
27799,86,2017,8/1/17,1,0,10,1,11,0,1,0,0,0,0,0,2
29177,86,2018,7/5/18,1,0,0,0,0,0,0,0,0,0,0,0,0
29988,86,2018,8/2/18,1,0,0,0,0,0,0,0,0,0,0,0,0
345,88,2007,6/5/07,1,0,0,0,0,0,0,0,0,0,0,0,0
346,88,2007,6/5/07,1,0,0,0,0,0,0,0,0,0,0,0,0
350,88,2007,6/5/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1329,88,2007,7/31/07,1,0,0,0,0,0,0,0,0,0,0,0,0
1728,88,2007,8/23/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2166,88,2007,9/14/07,1,0,0,0,0,0,0,0,0,0,0,0,0
3558,88,2008,6/26/08,1,0,0,0,0,0,0,0,0,0,0,0,0
5925,88,2009,6/17/09,1,0,0,0,0,0,0,0,0,0,0,0,0
5934,88,2009,6/17/09,1,0,0,0,0,0,0,0,0,0,0,0,0
6614,88,2009,7/15/09,1,0,0,0,0,0,0,0,0,0,0,0,0
7384,88,2009,8/18/09,1,0,0,0,0,0,0,0,0,0,0,0,0
8122,88,2010,6/15/10,1,0,0,0,0,0,0,0,0,0,0,0,0
8574,88,2010,7/7/10,1,0,0,0,0,0,0,0,0,0,0,0,0
9698,88,2010,8/17/10,1,0,0,0,0,0,0,0,0,0,0,0,0
13437,88,2011,6/9/11,1,0,0,0,0,0,0,0,0,0,0,0,0
10898,88,2011,7/14/11,1,0,0,0,0,0,0,0,0,0,0,0,0
13969,88,2012,6/12/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14587,88,2012,7/3/12,1,0,0,0,0,0,0,0,0,0,0,0,0
16375,88,2013,6/12/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17276,88,2013,7/31/13,1,0,0,0,0,0,0,0,0,0,0,0,0
17755,88,2013,8/14/13,1,0,0,0,0,0,0,0,0,0,0,0,0
18457,88,2014,5/30/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19652,88,2014,7/17/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20361,88,2014,8/6/14,1,0,0,0,0,0,0,0,0,0,0,0,0
23298,88,2015,7/30/15,1,0,0,0,0,0,0,0,0,0,0,0,0
24033,88,2015,8/27/15,1,0,0,0,0,0,0,0,0,0,0,0,0
24342,88,2016,6/14/16,1,0,0,0,0,0,0,0,0,0,0,0,0
24879,88,2016,7/12/16,1,0,0,0,0,0,0,0,0,0,0,0,0
25484,88,2016,8/3/16,1,0,0,0,0,0,0,0,0,0,0,0,0
27364,88,2017,7/18/17,1,0,0,0,0,0,0,0,0,0,0,0,0
741,158,2007,6/21/07,1,0,3,1,6,0,1,5,4,0,0,0,3
1662,158,2007,8/14/07,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,158,2007,9/4/07,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,158,2008,5/29/08,1,0,5,1,9,0,0,9,9,0,0,0,2
3890,158,2008,6/5/08,1,0,5,1,1,0,0,1,1,0,0,0,1
3902,158,2008,6/12/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3330,158,2008,6/18/08,1,0,0,0,0,0,0,0,0,0,0,0,0
3914,158,2008,6/19/08,1,0,5,1,1,0,0,1,1,0,0,0,1
4152,158,2008,6/26/08,1,0,5,1,21,0,0,21,21,1,0,0,1
4141,158,2008,7/3/08,1,0,5,1,1,0,0,1,1,0,1,0,1
4375,158,2008,7/10/08,1,0,5,1,51,51,0,0,0,0,1,0,1
4299,158,2008,7/17/08,1,0,0,0,0,0,0,0,0,NA,NA,NA,0
4386,158,2008,7/17/08,1,0,0,0,0,0,0,0,0,NA,NA,NA,0
4804,158,2008,7/24/08,1,0,5,1,77,77,0,0,0,0,1,0,1
4805,158,2008,7/31/08,1,0,5,1,83,0,0,83,83,1,1,1,2
4665,158,2008,8/4/08,1,0,0,0,0,0,0,0,0,0,1,0,0
4923,158,2008,8/7/08,1,0,0,0,0,0,0,0,0,0,1,0,0
4924,158,2008,8/14/08,1,0,5,1,104,0,0,104,104,1,1,1,1
4961,158,2008,8/18/08,1,0,0,0,0,0,0,0,0,0,1,0,0
5062,158,2008,8/20/08,1,0,0,0,0,0,0,0,0,0,1,0,0
5244,158,2008,8/27/08,1,0,0,0,0,0,0,0,0,0,1,0,0
5341,158,2008,9/5/08,1,0,0,0,0,0,0,0,0,0,1,0,0
5670,158,2009,5/28/09,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5682,158,2009,6/3/09,1,0,5,1,1,1,0,0,0,0,0,0,1
6029,158,2009,6/18/09,1,0,5,1,61,0,0,61,61,1,0,0,1
6130,158,2009,6/25/09,1,0,5,1,8,0,0,8,8,0,1,0,1
6265,158,2009,7/1/09,1,0,5,1,105,0,0,105,105,1,1,1,2
6301,158,2009,7/6/09,1,0,0,0,0,0,0,0,0,0,1,0,0
6476,158,2009,7/9/09,1,1,0,0,0,0,0,0,0,0,1,0,0
6852,158,2009,7/16/09,1,0,5,1,268,268,0,0,0,0,1,0,1
6853,158,2009,7/23/09,1,0,0,0,0,0,0,0,0,0,1,0,0
6898,158,2009,7/28/09,1,0,4,1,2,2,0,0,0,0,1,0,1
7114,158,2009,7/29/09,1,0,5,1,106,0,0,106,106,1,1,1,2
7000,158,2009,8/3/09,1,0,5,1,1,0,0,1,1,0,1,0,1
7202,158,2009,8/10/09,1,0,5,1,6,6,0,0,0,0,1,0,1
7622,158,2009,8/21/09,1,0,5,1,102,0,0,102,102,1,1,1,2
7524,158,2009,8/24/09,1,0,0,0,0,0,0,0,0,0,1,0,0
7645,158,2009,8/28/09,1,0,5,1,56,12,0,44,44,1,1,1,2
7665,158,2009,8/31/09,1,0,0,0,0,0,0,0,0,0,1,0,0
7745,158,2010,5/25/10,1,0,10,1,5,4,0,1,1,0,0,0,3
7796,158,2010,6/1/10,1,0,11,1,49,0,0,49,49,1,0,0,1
7937,158,2010,6/7/10,1,0,10,1,27,27,0,0,0,0,1,0,1
8073,158,2010,6/14/10,1,0,0,0,0,0,0,0,0,0,1,0,0
8267,158,2010,6/21/10,1,0,0,0,0,0,0,0,0,0,1,0,0
8446,158,2010,6/28/10,1,0,13,1,104,1,0,103,103,1,1,1,3
8547,158,2010,7/6/10,1,0,0,0,0,0,0,0,0,0,1,0,0
8663,158,2010,7/12/10,1,0,15,1,4,2,1,1,1,0,1,0,3
8809,158,2010,7/19/10,1,0,12,1,94,0,0,94,94,1,1,1,2
10190,158,2010,7/26/10,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8959,158,2010,7/26/10,1,0,13,1,48,48,0,0,0,0,1,0,2
9361,158,2010,8/4/10,1,0,12,1,34,3,0,31,31,1,1,1,3
9493,158,2010,8/9/10,1,0,8,1,27,27,0,0,0,0,1,0,1
9651,158,2010,8/16/10,1,0,11,1,38,29,0,9,8,0,1,0,4
9853,158,2010,8/23/10,1,0,8,1,10,10,0,0,0,0,1,0,1
10249,158,2011,5/24/11,1,0,4,1,1,1,0,0,0,0,0,0,1
10504,158,2011,6/14/11,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11442,158,2011,8/3/11,1,1,0,0,0,0,0,0,0,0,0,0,0
11737,158,2011,8/17/11,1,1,0,0,0,0,0,0,0,0,0,0,0
13690,158,2012,5/30/12,1,0,15,1,1,1,0,0,0,0,0,0,1
13764,158,2012,6/4/12,1,0,0,0,0,0,0,0,0,0,0,0,0
13919,158,2012,6/11/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14068,158,2012,6/18/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14272,158,2012,6/25/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14522,158,2012,7/2/12,1,0,0,0,0,0,0,0,0,0,0,0,0
14729,158,2012,7/10/12,1,1,0,0,0,0,0,0,0,0,0,0,0
14936,158,2012,7/17/12,1,1,0,0,0,0,0,0,0,0,0,0,0
15122,158,2012,7/23/12,1,0,0,0,0,0,0,0,0,0,0,0,0
15377,158,2012,7/31/12,1,0,0,0,0,0,0,0,0,0,0,0,0
15438,158,2012,8/1/12,1,0,0,0,0,0,0,0,0,0,0,0,0
15632,158,2012,8/7/12,1,0,0,0,0,0,0,0,0,0,0,0,0
16006,158,2012,8/14/12,1,0,0,0,0,0,0,0,0,0,0,0,0
15998,158,2012,8/22/12,1,0,8,1,1,1,0,0,0,0,0,0,1
16148,158,2012,8/28/12,1,0,0,0,0,0,0,0,0,0,0,0,0
16219,158,2013,6/4/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16346,158,2013,6/11/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16443,158,2013,6/18/13,1,0,3,1,2,0,0,2,2,0,0,0,1
16572,158,2013,6/25/13,1,0,0,0,0,0,0,0,0,0,0,0,0
16642,158,2013,7/1/13,1,0,1,1,15,0,0,15,15,1,0,0,1
16800,158,2013,7/15/13,1,0,0,0,0,0,0,0,0,0,1,0,0
16993,158,2013,7/22/13,1,0,1,1,66,60,0,6,6,1,1,1,2
17227,158,2013,7/30/13,1,0,1,1,22,22,0,0,0,0,1,0,1
17453,158,2013,8/5/13,1,0,0,0,0,0,0,0,0,0,1,0,0
17477,158,2013,8/5/13,1,0,0,0,0,0,0,0,0,0,1,0,0
17664,158,2013,8/12/13,1,0,3,1,3,0,0,3,3,0,1,0,1
17857,158,2013,8/19/13,1,1,0,0,0,0,0,0,0,0,1,0,0
18069,158,2013,8/26/13,1,1,0,0,0,0,0,0,0,0,1,0,0
18305,158,2014,5/23/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18619,158,2014,6/5/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18687,158,2014,6/10/14,1,0,0,0,0,0,0,0,0,0,0,0,0
18859,158,2014,6/16/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19043,158,2014,6/24/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19232,158,2014,7/1/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19377,158,2014,7/9/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19602,158,2014,7/15/14,1,0,0,0,0,0,0,0,0,0,0,0,0
19714,158,2014,7/21/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20086,158,2014,7/28/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20234,158,2014,8/4/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20497,158,2014,8/11/14,1,0,5,1,40,40,0,0,0,0,0,0,1
20652,158,2014,8/19/14,1,0,0,0,0,0,0,0,0,0,0,0,0
20880,158,2014,8/26/14,1,0,6,1,43,4,0,39,39,1,0,0,2
20905,158,2014,9/2/14,1,0,0,0,0,0,0,0,0,0,1,0,0
21770,158,2015,5/28/15,1,0,0,0,0,0,0,0,0,0,0,0,0
21970,158,2015,6/8/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22018,158,2015,6/15/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22316,158,2015,6/24/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22486,158,2015,7/6/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22731,158,2015,7/13/15,1,0,0,0,0,0,0,0,0,0,0,0,0
22979,158,2015,7/20/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23187,158,2015,7/27/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23343,158,2015,7/31/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23398,158,2015,8/3/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23601,158,2015,8/10/15,1,0,0,0,0,0,0,0,0,0,0,0,0
24018,158,2015,8/24/15,1,0,0,0,0,0,0,0,0,0,0,0,0
23994,158,2015,8/31/15,1,0,0,0,0,0,0,0,0,0,0,0,0
24127,158,2016,6/1/16,1,0,8,1,17,0,0,17,2,0,0,0,2
24955,158,2016,7/13/16,1,0,8,1,10,0,0,10,10,0,0,0,2
25794,158,2016,8/16/16,1,0,10,1,4,4,0,0,0,0,0,0,1
27013,158,2017,6/28/17,1,0,10,1,2,2,0,0,0,0,0,0,2
